Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights_Stayed,Room_Type,Nightly_Rate_NGN,Discount_Percent,Discounted_Nightly_Rate_NGN,Total_Revenue_NGN,Client_Segment,Company_Name,Booking_Channel,Booking_Status,Guest_Nationality,Number_of_Guests,Payment_Method,Sales_Rep,Month,Year,Quarter_Old,Quarter
BK05890,2023-03-07,2023-04-19,2023-05-02,13,Standard,52277,10,47049,611641,Group,Individual Guest,Corporate Agreement,Confirmed,Nigerian,4,Cash,Chioma Eze,April,2023,%Q,Q2
BK05891,2024-03-19,2024-03-23,2024-03-26,3,Executive,109087,10,98178,294535,Corporate,GTCO,Walk In,Completed,Nigerian,2,Cash,Amaka Osei,March,2024,%Q,Q1
BK05892,2023-08-16,2023-09-25,2023-10-08,13,Executive,117062,15,99503,1293535,Government,Air Peace,Direct,Completed,Nigerian,1,POS,Tunde Adeyemi,September,2023,%Q,Q3
BK05893,2023-01-23,2023-03-24,2023-03-28,4,Executive,100586,0,100586,402344,Leisure,Individual Guest,Online Travel Agent,Completed,Kenyan,2,Corporate Account,Amaka Osei,March,2023,%Q,Q1
BK05894,2024-04-22,2024-05-11,2024-05-13,2,Executive,109631,5,104149,208299,Corporate,UBA Group,Online Travel Agent,Confirmed,Ghanaian,4,Credit Card,Emeka Okonkwo,May,2024,%Q,Q2
BK05895,2023-01-01,2023-02-23,2023-02-27,4,Deluxe,76534,0,76534,306136,Leisure,Individual Guest,Travel Agent,Completed,Nigerian,3,POS,Chioma Eze,February,2023,%Q,Q1
BK05896,2023-04-10,2023-05-24,2023-06-01,8,Suite,121862,5,115769,926151,Corporate,9mobile,Online Travel Agent,Completed,Nigerian,1,POS,Chioma Eze,May,2023,%Q,Q2
BK05897,2023-07-15,2023-08-30,2023-09-11,12,Deluxe,73954,0,73954,887448,Corporate,Nigerian Breweries,Corporate Agreement,Completed,American,3,Bank Transfer,Direct Booking,August,2023,%Q,Q3
BK05898,2023-08-06,2023-09-17,2023-09-21,4,Presidential,386830,10,348147,1392588,Group,Individual Guest,Online Travel Agent,Completed,South African,1,POS,Chioma Eze,September,2023,%Q,Q3
BK05899,2024-06-28,2024-08-09,2024-08-14,5,Suite,152594,0,152594,762970,Airline Crew,Zenith Bank,Travel Agent,Completed,Nigerian,2,Corporate Account,Amaka Osei,August,2024,%Q,Q3
BK05900,2023-10-13,2023-10-19,2023-10-26,7,Deluxe,77097,0,77097,539679,Leisure,Individual Guest,Travel Agent,Completed,Nigerian,3,Credit Card,Amaka Osei,October,2023,%Q,Q4
BK05901,2023-10-31,2023-12-22,2024-01-04,13,Executive,107516,0,107516,1397708,Corporate,Unilever Nigeria,Direct,Completed,Kenyan,4,Corporate Account,Chioma Eze,December,2023,%Q,Q4
BK05902,2024-06-08,2024-07-25,2024-07-26,1,Executive,111496,5,105921,105921,Leisure,Individual Guest,Corporate Agreement,Confirmed,Chinese,4,POS,Tunde Adeyemi,July,2024,%Q,Q3
BK05903,2023-12-02,2024-01-05,2024-01-08,3,Suite,166054,10,149449,448346,Corporate,Flour Mills Nigeria,Direct,Confirmed,South African,3,Corporate Account,Tunde Adeyemi,January,2024,%Q,Q1
BK05904,2024-10-18,2024-11-04,2024-11-12,8,Suite,146967,5,139619,1116949,Corporate,Shell Nigeria,Direct,Completed,Nigerian,4,Credit Card,Tunde Adeyemi,November,2024,%Q,Q4
BK05905,2024-01-07,2024-03-01,2024-03-06,5,Deluxe,82247,0,82247,411235,MICE,Guinness Nigeria,Direct,Completed,Nigerian,4,Bank Transfer,Tunde Adeyemi,March,2024,%Q,Q1
BK05906,2024-10-23,2024-10-26,2024-11-09,14,Presidential,336151,0,336151,4706114,Leisure,Individual Guest,Direct,Completed,South African,2,Corporate Account,Fatima Bello,October,2024,%Q,Q4
BK05907,2023-08-31,2023-09-03,2023-09-05,2,Deluxe,83224,5,79063,158126,Leisure,Individual Guest,Walk In,Completed,Nigerian,2,Cash,Chioma Eze,September,2023,%Q,Q3
BK05908,2024-01-24,2024-02-07,2024-02-15,8,Suite,129419,10,116477,931817,Corporate,Air Peace,Direct,Completed,Nigerian,4,POS,Fatima Bello,February,2024,%Q,Q1
BK05909,2023-01-01,2023-01-04,2023-01-14,10,Presidential,303354,20,242683,2426832,Corporate,Lagos State Government,Travel Agent,Completed,British,2,Cash,Tunde Adeyemi,January,2023,%Q,Q1
BK05910,2024-11-03,2024-12-28,2025-01-10,13,Suite,176875,5,168031,2184406,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,2,Corporate Account,Direct Booking,December,2024,%Q,Q4
BK05911,2024-04-05,2024-04-10,2024-04-24,14,Presidential,391186,0,391186,5476604,Group,Individual Guest,Direct,Completed,Nigerian,1,Bank Transfer,Emeka Okonkwo,April,2024,%Q,Q2
BK05912,2024-02-09,2024-03-17,2024-03-19,2,Standard,58512,0,58512,0,Leisure,Individual Guest,Travel Agent,Cancelled,Nigerian,4,Corporate Account,Direct Booking,March,2024,%Q,Q1
BK05913,2024-07-06,2024-08-26,2024-08-31,5,Standard,54780,15,46563,232815,Corporate,Transcorp Hotels,Direct,Completed,Nigerian,4,Credit Card,Tunde Adeyemi,August,2024,%Q,Q3
BK05914,2024-06-26,2024-08-25,2024-09-07,13,Executive,101633,0,101633,1321229,Group,Individual Guest,Online Travel Agent,Confirmed,Ghanaian,4,Credit Card,Chioma Eze,August,2024,%Q,Q3
BK05915,2024-02-13,2024-02-15,2024-02-19,4,Standard,60260,5,57247,228988,Leisure,Individual Guest,Direct,Completed,American,1,POS,Direct Booking,February,2024,%Q,Q1
BK05916,2024-04-09,2024-05-27,2024-06-04,8,Deluxe,91768,10,82591,660730,Group,Individual Guest,Direct,Completed,Nigerian,4,POS,Amaka Osei,May,2024,%Q,Q2
BK05917,2023-03-23,2023-04-16,2023-04-28,12,Deluxe,82553,0,82553,990636,Group,Individual Guest,Online Travel Agent,Completed,Nigerian,1,Bank Transfer,Chioma Eze,April,2023,%Q,Q2
BK05918,2024-10-13,2024-12-03,2024-12-16,13,Presidential,371179,15,315502,4101528,Corporate,GTCO,Online Travel Agent,Completed,Nigerian,3,Bank Transfer,Amaka Osei,December,2024,%Q,Q4
BK05919,2024-09-07,2024-09-23,2024-10-04,11,Executive,105727,5,100441,1104847,Leisure,Individual Guest,Online Travel Agent,Completed,German,4,Bank Transfer,Direct Booking,September,2024,%Q,Q3
BK05920,2023-04-24,2023-06-07,2023-06-19,12,Presidential,260636,5,247604,2971250,Leisure,Individual Guest,Travel Agent,Completed,British,2,Corporate Account,Fatima Bello,June,2023,%Q,Q2
BK05921,2024-03-25,2024-05-16,2024-05-24,8,Executive,110117,0,110117,880936,Group,Individual Guest,Travel Agent,Completed,Nigerian,1,Corporate Account,Tunde Adeyemi,May,2024,%Q,Q2
BK05922,2024-03-16,2024-04-08,2024-04-14,6,Standard,53415,0,53415,320490,Corporate,FBN Holdings,Direct,Confirmed,Nigerian,1,POS,Fatima Bello,April,2024,%Q,Q2
BK05923,2023-02-17,2023-03-09,2023-03-17,8,Deluxe,87826,5,83435,667478,Group,Individual Guest,Walk In,Confirmed,British,4,Bank Transfer,Fatima Bello,March,2023,%Q,Q1
BK05924,2024-09-06,2024-10-18,2024-10-28,10,Presidential,390780,5,371241,3712410,Group,Individual Guest,Online Travel Agent,Confirmed,Nigerian,4,Bank Transfer,Direct Booking,October,2024,%Q,Q4
BK05925,2023-07-31,2023-09-25,2023-09-26,1,Deluxe,88096,0,88096,88096,Group,Individual Guest,Walk In,Confirmed,Nigerian,3,Credit Card,Tunde Adeyemi,September,2023,%Q,Q3
BK05926,2024-01-28,2024-02-02,2024-02-09,7,Executive,116348,0,116348,814436,Corporate,Nigerian Ports Authority,Online Travel Agent,Completed,German,4,Cash,Emeka Okonkwo,February,2024,%Q,Q1
BK05927,2023-09-29,2023-11-02,2023-11-06,4,Presidential,302718,5,287582,0,Corporate,Total Energies,Walk In,Cancelled,South African,1,Bank Transfer,Chioma Eze,November,2023,%Q,Q4
BK05928,2024-02-05,2024-02-09,2024-02-19,10,Executive,121556,10,109400,1094004,MICE,Nigerian Ports Authority,Walk In,Completed,Nigerian,3,Credit Card,Emeka Okonkwo,February,2024,%Q,Q1
BK05929,2024-05-21,2024-07-20,2024-07-25,5,Standard,59975,15,50979,254894,Corporate,Airtel Nigeria,Direct,Completed,South African,3,Corporate Account,Tunde Adeyemi,July,2024,%Q,Q3
BK05930,2024-10-15,2024-12-05,2024-12-11,6,Deluxe,89241,5,84779,508674,Airline Crew,Oando PLC,Travel Agent,Completed,French,1,POS,Amaka Osei,December,2024,%Q,Q4
BK05931,2024-02-22,2024-02-24,2024-03-04,9,Executive,110224,15,93690,843214,Government,Unilever Nigeria,Direct,Completed,Chinese,4,POS,Emeka Okonkwo,February,2024,%Q,Q1
BK05932,2023-12-18,2024-02-16,2024-02-23,7,Standard,46716,5,44380,310661,Corporate,MTN Nigeria,Walk In,Confirmed,American,2,Cash,Emeka Okonkwo,February,2024,%Q,Q1
BK05933,2024-05-30,2024-06-07,2024-06-10,3,Deluxe,81261,5,77198,231594,Corporate,Shell Nigeria,Online Travel Agent,Confirmed,Nigerian,4,Cash,Chioma Eze,June,2024,%Q,Q2
BK05934,2024-10-04,2024-10-10,2024-10-21,11,Deluxe,94274,10,84847,0,Government,Air Peace,Direct,Cancelled,Ghanaian,3,POS,Amaka Osei,October,2024,%Q,Q4
BK05935,2023-02-15,2023-03-23,2023-03-27,4,Executive,116843,20,93474,373898,Corporate,Chevron Nigeria,Online Travel Agent,Completed,Nigerian,4,Cash,Emeka Okonkwo,March,2023,%Q,Q1
BK05936,2024-07-01,2024-07-27,2024-07-31,4,Suite,175580,10,158022,632088,Group,Individual Guest,Travel Agent,Completed,American,2,Corporate Account,Tunde Adeyemi,July,2024,%Q,Q3
BK05937,2024-08-23,2024-09-22,2024-10-05,13,Suite,164330,0,164330,2136290,Airline Crew,Shell Nigeria,Corporate Agreement,Confirmed,American,3,Bank Transfer,Direct Booking,September,2024,%Q,Q3
BK05938,2023-01-05,2023-01-11,2023-01-18,7,Suite,135488,5,128714,900995,MICE,Nigerian Ports Authority,Corporate Agreement,Completed,Nigerian,1,POS,Amaka Osei,January,2023,%Q,Q1
BK05939,2024-07-20,2024-09-04,2024-09-14,10,Presidential,279794,10,251815,2518146,Leisure,Individual Guest,Travel Agent,Confirmed,Nigerian,3,Cash,Amaka Osei,September,2024,%Q,Q3
BK05940,2023-02-24,2023-03-02,2023-03-10,8,Standard,52325,10,47092,0,Group,Individual Guest,Online Travel Agent,No Show,British,4,POS,Emeka Okonkwo,March,2023,%Q,Q1
BK05941,2023-09-20,2023-11-18,2023-11-27,9,Standard,51205,0,51205,460845,Leisure,Individual Guest,Travel Agent,Confirmed,Ghanaian,1,POS,Emeka Okonkwo,November,2023,%Q,Q4
BK05942,2023-06-11,2023-07-15,2023-07-26,11,Executive,116815,5,110974,0,Corporate,Glo Mobile,Travel Agent,Cancelled,Indian,1,Corporate Account,Fatima Bello,July,2023,%Q,Q3
BK05943,2024-06-09,2024-08-05,2024-08-17,12,Executive,127349,15,108247,1298960,Corporate,MTN Nigeria,Direct,Completed,Nigerian,2,Credit Card,Direct Booking,August,2024,%Q,Q3
BK05944,2024-10-04,2024-12-03,2024-12-14,11,Presidential,331899,0,331899,3650889,Group,Individual Guest,Direct,Confirmed,Nigerian,2,Credit Card,Tunde Adeyemi,December,2024,%Q,Q4
BK05945,2023-01-01,2023-02-04,2023-02-16,12,Presidential,351381,10,316243,3794915,Leisure,Individual Guest,Corporate Agreement,Completed,American,4,Cash,Tunde Adeyemi,February,2023,%Q,Q1
BK05946,2023-02-24,2023-03-10,2023-03-20,10,Suite,176289,15,149846,1498456,Corporate,Access Bank,Direct,Confirmed,British,3,Corporate Account,Emeka Okonkwo,March,2023,%Q,Q1
BK05947,2023-06-30,2023-08-13,2023-08-16,3,Suite,125543,0,125543,0,Group,Individual Guest,Online Travel Agent,No Show,Nigerian,1,Credit Card,Emeka Okonkwo,August,2023,%Q,Q3
BK05948,2023-10-05,2023-10-14,2023-10-18,4,Standard,64044,5,60842,243367,Leisure,Individual Guest,Direct,Completed,Nigerian,1,Corporate Account,Direct Booking,October,2023,%Q,Q4
BK05949,2023-09-24,2023-10-08,2023-10-09,1,Suite,161723,0,161723,161723,Group,Individual Guest,Direct,Completed,Nigerian,3,POS,Emeka Okonkwo,October,2023,%Q,Q4
BK05950,2024-03-04,2024-04-04,2024-04-07,3,Deluxe,78880,0,78880,236640,Corporate,Honeywell Group,Direct,Completed,Nigerian,2,Corporate Account,Tunde Adeyemi,April,2024,%Q,Q2
BK05951,2024-09-25,2024-11-15,2024-11-17,2,Suite,123592,10,111233,222466,Government,Nestle Nigeria,Online Travel Agent,Confirmed,Nigerian,1,Credit Card,Tunde Adeyemi,November,2024,%Q,Q4
BK05952,2023-07-30,2023-07-31,2023-08-08,8,Suite,163753,20,131002,0,Corporate,Conoil,Walk In,Cancelled,Nigerian,2,Corporate Account,Amaka Osei,July,2023,%Q,Q3
BK05953,2023-10-31,2023-11-02,2023-11-06,4,Executive,104143,10,93729,0,Leisure,Individual Guest,Direct,Cancelled,Nigerian,1,Cash,Fatima Bello,November,2023,%Q,Q4
BK05954,2024-02-14,2024-03-28,2024-04-08,11,Deluxe,87595,0,87595,963545,Group,Individual Guest,Online Travel Agent,Completed,British,4,Bank Transfer,Tunde Adeyemi,March,2024,%Q,Q1
BK05955,2024-09-22,2024-10-22,2024-10-25,3,Presidential,361448,5,343376,1030127,Corporate,UBA Group,Online Travel Agent,Completed,Nigerian,1,Corporate Account,Chioma Eze,October,2024,%Q,Q4
BK05956,2024-06-23,2024-06-26,2024-07-10,14,Executive,117846,10,106061,1484860,Government,Chevron Nigeria,Direct,Completed,American,2,Cash,Fatima Bello,June,2024,%Q,Q2
BK05957,2024-02-05,2024-02-12,2024-02-26,14,Suite,145057,0,145057,2030798,MICE,Transcorp Hotels,Corporate Agreement,Completed,British,3,Credit Card,Amaka Osei,February,2024,%Q,Q1
BK05958,2023-04-19,2023-04-27,2023-05-11,14,Presidential,288641,0,288641,4040974,Group,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Credit Card,Tunde Adeyemi,April,2023,%Q,Q2
BK05959,2023-08-09,2023-09-17,2023-09-25,8,Executive,115940,0,115940,927520,Group,Individual Guest,Walk In,Completed,Nigerian,3,Cash,Fatima Bello,September,2023,%Q,Q3
BK05960,2024-05-12,2024-07-07,2024-07-16,9,Suite,159362,10,143426,1290832,Leisure,Individual Guest,Walk In,Completed,British,4,Bank Transfer,Direct Booking,July,2024,%Q,Q3
BK05961,2023-02-06,2023-02-21,2023-02-26,5,Presidential,393826,0,393826,1969130,Leisure,Individual Guest,Walk In,Completed,British,3,POS,Chioma Eze,February,2023,%Q,Q1
BK05962,2023-01-01,2023-01-02,2023-01-09,7,Deluxe,82719,0,82719,579033,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,3,Bank Transfer,Chioma Eze,January,2023,%Q,Q1
BK05963,2023-03-16,2023-04-18,2023-04-28,10,Presidential,254843,10,229359,2293587,Corporate,MTN Nigeria,Online Travel Agent,Completed,Nigerian,1,POS,Amaka Osei,April,2023,%Q,Q2
BK05964,2023-08-14,2023-08-24,2023-08-25,1,Presidential,307779,20,246223,246223,Corporate,FAAN,Online Travel Agent,Completed,Nigerian,4,POS,Tunde Adeyemi,August,2023,%Q,Q3
BK05965,2023-05-06,2023-05-20,2023-05-26,6,Presidential,330630,10,297567,1785402,Corporate,Shell Nigeria,Corporate Agreement,Completed,British,2,Credit Card,Amaka Osei,May,2023,%Q,Q2
BK05966,2023-08-06,2023-08-14,2023-08-18,4,Suite,154082,0,154082,616328,MICE,Flour Mills Nigeria,Travel Agent,Completed,American,4,Bank Transfer,Chioma Eze,August,2023,%Q,Q3
BK05967,2024-05-01,2024-05-12,2024-05-17,5,Deluxe,73184,10,65866,329328,Corporate,Unilever Nigeria,Travel Agent,Confirmed,Ghanaian,3,Cash,Chioma Eze,May,2024,%Q,Q2
BK05968,2024-09-06,2024-10-24,2024-11-02,9,Suite,121008,20,96806,871258,Corporate,GTCO,Corporate Agreement,Completed,Nigerian,4,Bank Transfer,Direct Booking,October,2024,%Q,Q4
BK05969,2023-03-06,2023-04-06,2023-04-07,1,Standard,53087,10,47778,47778,Government,Honeywell Group,Travel Agent,Completed,Nigerian,3,POS,Amaka Osei,April,2023,%Q,Q2
BK05970,2024-11-13,2024-12-23,2024-12-28,5,Executive,95682,0,95682,478410,Leisure,Individual Guest,Direct,Completed,Nigerian,3,Credit Card,Tunde Adeyemi,December,2024,%Q,Q4
BK05971,2023-08-20,2023-10-18,2023-10-23,5,Standard,48361,5,45943,229715,Corporate,Seplat Energy,Walk In,Completed,Indian,3,Credit Card,Direct Booking,October,2023,%Q,Q4
BK05972,2024-01-28,2024-02-14,2024-02-16,2,Suite,143897,10,129507,0,MICE,Access Bank,Direct,Cancelled,Nigerian,4,POS,Tunde Adeyemi,February,2024,%Q,Q1
BK05973,2024-02-11,2024-03-11,2024-03-18,7,Executive,117625,0,117625,823375,Leisure,Individual Guest,Corporate Agreement,Completed,Ghanaian,4,Credit Card,Fatima Bello,March,2024,%Q,Q1
BK05974,2023-07-22,2023-07-31,2023-08-13,13,Standard,63632,20,50906,661773,Corporate,Nigerian Breweries,Travel Agent,Completed,Nigerian,1,POS,Fatima Bello,July,2023,%Q,Q3
BK05975,2024-04-26,2024-04-28,2024-05-12,14,Standard,54971,0,54971,769594,Leisure,Individual Guest,Online Travel Agent,Completed,Indian,4,Credit Card,Direct Booking,April,2024,%Q,Q2
BK05976,2024-09-11,2024-09-28,2024-10-01,3,Executive,125248,0,125248,0,Leisure,Individual Guest,Online Travel Agent,No Show,American,2,Cash,Emeka Okonkwo,September,2024,%Q,Q3
BK05977,2023-01-01,2023-01-30,2023-02-08,9,Presidential,296072,15,251661,2264951,Corporate,Flour Mills Nigeria,Corporate Agreement,Completed,Ghanaian,4,Cash,Emeka Okonkwo,January,2023,%Q,Q1
BK05978,2023-07-23,2023-08-07,2023-08-10,3,Executive,105287,15,89494,268482,Corporate,Chevron Nigeria,Corporate Agreement,Completed,Nigerian,1,Cash,Tunde Adeyemi,August,2023,%Q,Q3
BK05979,2023-02-18,2023-03-15,2023-03-24,9,Presidential,325651,0,325651,2930859,Leisure,Individual Guest,Corporate Agreement,Completed,French,3,Cash,Emeka Okonkwo,March,2023,%Q,Q1
BK05980,2023-11-28,2024-01-11,2024-01-23,12,Executive,118496,0,118496,0,Group,Individual Guest,Direct,Cancelled,Kenyan,1,POS,Emeka Okonkwo,January,2024,%Q,Q1
BK05981,2023-09-01,2023-10-11,2023-10-15,4,Presidential,268510,20,214808,859232,Corporate,Glo Mobile,Direct,Completed,Nigerian,1,Credit Card,Emeka Okonkwo,October,2023,%Q,Q4
BK05982,2024-02-28,2024-03-29,2024-04-03,5,Executive,98114,15,83397,416984,Corporate,GTCO,Direct,Confirmed,Nigerian,3,Corporate Account,Tunde Adeyemi,March,2024,%Q,Q1
BK05983,2023-06-04,2023-06-08,2023-06-15,7,Executive,98591,15,83802,0,Corporate,GTCO,Travel Agent,No Show,Nigerian,4,Cash,Tunde Adeyemi,June,2023,%Q,Q2
BK05984,2024-02-01,2024-02-01,2024-02-13,12,Suite,170815,0,170815,2049780,Group,Individual Guest,Direct,Confirmed,American,4,Credit Card,Fatima Bello,February,2024,%Q,Q1
BK05985,2024-04-10,2024-05-04,2024-05-11,7,Presidential,308788,0,308788,2161516,Leisure,Individual Guest,Walk In,Completed,Nigerian,3,Credit Card,Direct Booking,May,2024,%Q,Q2
BK05986,2024-04-20,2024-05-09,2024-05-18,9,Standard,50772,5,48233,434101,MICE,Honeywell Group,Travel Agent,Completed,Indian,2,Credit Card,Amaka Osei,May,2024,%Q,Q2
BK05987,2023-04-02,2023-04-19,2023-04-22,3,Presidential,395151,0,395151,1185453,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,3,Bank Transfer,Fatima Bello,April,2023,%Q,Q2
BK05988,2024-01-17,2024-02-21,2024-03-04,12,Standard,50816,5,48275,579302,MICE,9mobile,Direct,Completed,Nigerian,4,POS,Amaka Osei,February,2024,%Q,Q1
BK05989,2023-06-22,2023-07-12,2023-07-15,3,Presidential,352958,0,352958,1058874,Leisure,Individual Guest,Direct,Completed,Nigerian,4,Cash,Tunde Adeyemi,July,2023,%Q,Q3
BK05990,2023-12-05,2024-02-01,2024-02-07,6,Executive,107729,0,107729,646374,Group,Individual Guest,Travel Agent,Completed,Nigerian,1,Cash,Emeka Okonkwo,February,2024,%Q,Q1
BK05991,2023-01-11,2023-01-27,2023-02-02,6,Standard,56627,0,56627,339762,MICE,Air Peace,Online Travel Agent,Completed,French,4,Corporate Account,Chioma Eze,January,2023,%Q,Q1
BK05992,2023-02-26,2023-04-27,2023-05-04,7,Presidential,348389,0,348389,2438723,Airline Crew,Air Peace,Direct,Completed,Nigerian,4,Credit Card,Emeka Okonkwo,April,2023,%Q,Q2
BK05993,2023-12-27,2024-02-14,2024-02-20,6,Deluxe,92072,0,92072,0,Leisure,Individual Guest,Online Travel Agent,Cancelled,British,2,Credit Card,Emeka Okonkwo,February,2024,%Q,Q1
BK05994,2023-10-15,2023-10-29,2023-11-12,14,Suite,162583,20,130066,1820930,Government,Chevron Nigeria,Direct,Completed,Nigerian,2,Corporate Account,Fatima Bello,October,2023,%Q,Q4
BK05995,2024-05-26,2024-07-18,2024-07-24,6,Presidential,345390,15,293582,1761489,Corporate,Dangote Group,Direct,Completed,Nigerian,1,Bank Transfer,Chioma Eze,July,2024,%Q,Q3
BK05996,2024-09-02,2024-10-20,2024-10-27,7,Executive,95831,10,86248,603735,Leisure,Individual Guest,Corporate Agreement,Completed,British,2,Cash,Direct Booking,October,2024,%Q,Q4
BK05997,2024-09-15,2024-10-17,2024-10-28,11,Standard,56038,0,56038,0,Airline Crew,PZ Cussons,Walk In,Cancelled,Ghanaian,1,Credit Card,Amaka Osei,October,2024,%Q,Q4
BK05998,2024-01-10,2024-02-26,2024-03-06,9,Executive,121370,0,121370,0,Airline Crew,Conoil,Online Travel Agent,Cancelled,American,1,Credit Card,Direct Booking,February,2024,%Q,Q1
BK05999,2024-08-14,2024-09-21,2024-09-30,9,Executive,117928,15,100239,902149,Government,Nigerian Breweries,Online Travel Agent,Completed,Nigerian,2,Cash,Chioma Eze,September,2024,%Q,Q3
BK06000,2023-02-09,2023-03-30,2023-04-11,12,Standard,55352,10,49817,0,Corporate,Guinness Nigeria,Online Travel Agent,Cancelled,South African,2,Cash,Chioma Eze,March,2023,%Q,Q1
BK06001,2024-04-04,2024-04-22,2024-05-04,12,Deluxe,71718,15,60960,731524,Corporate,Shell Nigeria,Walk In,Completed,Nigerian,4,Cash,Chioma Eze,April,2024,%Q,Q2
BK06002,2023-01-18,2023-03-08,2023-03-10,2,Suite,142945,0,142945,285890,Leisure,Individual Guest,Travel Agent,Completed,Chinese,3,Corporate Account,Fatima Bello,March,2023,%Q,Q1
BK06003,2023-12-13,2024-01-14,2024-01-22,8,Executive,123036,0,123036,984288,Leisure,Individual Guest,Corporate Agreement,Completed,Nigerian,4,Credit Card,Fatima Bello,January,2024,%Q,Q1
BK06004,2023-09-09,2023-10-19,2023-10-31,12,Executive,109910,15,93424,1121082,Corporate,UBA Group,Corporate Agreement,Completed,Nigerian,2,Corporate Account,Fatima Bello,October,2023,%Q,Q4
BK06005,2023-07-20,2023-07-27,2023-07-28,1,Presidential,362025,0,362025,362025,Group,Individual Guest,Online Travel Agent,Completed,Ghanaian,4,Bank Transfer,Tunde Adeyemi,July,2023,%Q,Q3
BK06006,2023-12-22,2024-01-16,2024-01-27,11,Suite,156430,0,156430,1720730,Leisure,Individual Guest,Online Travel Agent,Completed,Nigerian,3,Corporate Account,Fatima Bello,January,2024,%Q,Q1
BK06007,2023-07-16,2023-08-20,2023-09-01,12,Standard,57837,20,46270,555235,Government,FBN Holdings,Online Travel Agent,Confirmed,Nigerian,3,Cash,Fatima Bello,August,2023,%Q,Q3
BK06008,2024-03-06,2024-04-10,2024-04-14,4,Standard,56217,0,56217,224868,Group,Individual Guest,Corporate Agreement,Completed,British,1,Credit Card,Emeka Okonkwo,April,2024,%Q,Q2
BK06009,2024-02-27,2024-03-10,2024-03-12,2,Standard,49099,5,46644,93288,Airline Crew,Guinness Nigeria,Travel Agent,Completed,Kenyan,1,Credit Card,Emeka Okonkwo,March,2024,%Q,Q1
BK06010,2024-11-10,2024-12-29,2025-01-09,11,Presidential,324465,5,308242,0,MICE,Honeywell Group,Travel Agent,Cancelled,British,4,POS,Emeka Okonkwo,December,2024,%Q,Q4
